genome.genome_id	genome.genome_name	genome.genome_status	genome.genome_length	genome.genome_quality	genome.plasmids	genome.contigs	genome.fine_consistency	genome.coarse_consistency	genome.checkm_completeness	genome.checkm_contamination
470.10385	Acinetobacter baumannii SRR3227004	WGS	3832578	Good	0	47	96.5	97		
470.10387	Acinetobacter baumannii SRR3227005	WGS	4014745	Good	0	122	95.9	96.8		
470.10395	Acinetobacter baumannii SRR3227008	WGS	3966103	Good	0	79	96.5	97		
470.10392	Acinetobacter baumannii SRR3227009	WGS	3936880	Good	0	62	96.2	96.7		
470.10393	Acinetobacter baumannii SRR3227011	WGS	4014345	Good	0	44	96.1	96.7		
470.10396	Acinetobacter baumannii SRR3227014	WGS	3934887	Good	0	78	96.2	96.9		
470.10398	Acinetobacter baumannii SRR3227015	WGS	3933753	Good	0	67	96.4	96.9		
470.10397	Acinetobacter baumannii SRR3227016	WGS	4015279	Good	0	103	95.7	96.7		
470.10400	Acinetobacter baumannii SRR3227018	WGS	3905318	Good	0	78	96.5	97		
470.10407	Acinetobacter baumannii SRR3227020	WGS	3880031	Good	0	71	96.2	96.9		
470.10404	Acinetobacter baumannii SRR3227023	WGS	4057460	Good	0	98	95.9	96.8		
470.10405	Acinetobacter baumannii SRR3227025	WGS	4006319	Good	0	105	95.9	96.8		
470.10408	Acinetobacter baumannii SRR3227026	WGS	3932192	Good	0	80	96.5	97		
470.10410	Acinetobacter baumannii SRR3227028	WGS	4117594	Good	0	95	95.6	96.5		
470.10416	Acinetobacter baumannii SRR3227030	WGS	3880760	Good	0	20	96	96.8		
470.10415	Acinetobacter baumannii SRR3227031	WGS	4001199	Good	0	65	96.3	96.9		
470.10417	Acinetobacter baumannii SRR3227032	WGS	3912382	Good	0	84	96.5	97		
470.10413	Acinetobacter baumannii SRR3227035	WGS	3860481	Good	0	41	96.4	96.9		
470.10424	Acinetobacter baumannii SRR3227043	WGS	3939360	Good	0	62	96.2	96.8		
470.10423	Acinetobacter baumannii SRR3227044	WGS	4072880	Good	0	121	96	97		
470.10428	Acinetobacter baumannii SRR3227045	WGS	3815903	Good	0	20	96.3	96.9		
470.10429	Acinetobacter baumannii SRR3227047	WGS	3940484	Good	0	60	96.3	96.9		
470.10426	Acinetobacter baumannii SRR3228473	WGS	3931352	Good	0	81	96.5	97		
470.10436	Acinetobacter baumannii SRR3228477	WGS	3893728	Good	0	81	96.5	97		
470.10439	Acinetobacter baumannii SRR3228481	WGS	3931379	Good	0	84	96.2	96.9		
470.10441	Acinetobacter baumannii SRR3228483	WGS	3824254	Good	0	60	95.7	96.2		
470.10444	Acinetobacter baumannii SRR3228489	WGS	3955975	Good	0	87	95.9	96.8		
470.10447	Acinetobacter baumannii SRR3228494	WGS	3885070	Good	0	66	96.4	96.9		
470.10450	Acinetobacter baumannii SRR3228496	WGS	3935895	Good	0	75	96.1	96.9		
470.10449	Acinetobacter baumannii SRR3228497	WGS	3954079	Good	0	60	96.3	96.9		
470.10445	Acinetobacter baumannii SRR3228535	WGS	3877927	Good	0	71	96.5	97		
470.10462	Acinetobacter baumannii SRR3228539	WGS	3949039	Good	0	75	96.1	96.9		
470.10466	Acinetobacter baumannii SRR3228546	WGS	3940027	Good	0	64	96.4	96.9		
470.10473	Acinetobacter baumannii SRR3228550	WGS	4303699	Poor	0	2523	82.9	96.6		
470.10471	Acinetobacter baumannii SRR3228554	WGS	3962305	Good	0	87	96.1	96.8		
470.10498	Acinetobacter baumannii SRR3228569	WGS	3854561	Good	0	78	96.5	97		
470.10492	Acinetobacter baumannii SRR3228570	WGS	3858079	Good	0	72	96.2	96.9		
470.10495	Acinetobacter baumannii SRR3228573	WGS	3970815	Good	0	75	96.7	97		
470.10504	Acinetobacter baumannii SRR3228574	WGS	4026090	Good	0	110	95.9	96.8		
470.10491	Acinetobacter baumannii SRR3242034	WGS	4038150	Good	0	94	94.7	95.7		
470.10490	Acinetobacter baumannii SRR3242035	WGS	3852987	Good	0	47	96	96.9		
470.10499	Acinetobacter baumannii SRR3242037	WGS	4021949	Good	0	57	96.1	96.7		
470.10503	Acinetobacter baumannii SRR3242041	WGS	3938806	Good	0	72	96.4	96.9		
470.10505	Acinetobacter baumannii SRR3242043	WGS	4060082	Good	0	64	95.8	96.5		
470.10509	Acinetobacter baumannii SRR3242047	WGS	3954830	Good	0	63	96.3	96.9		
470.10512	Acinetobacter baumannii SRR3242048	WGS	3927459	Good	0	60	96.4	96.9		
470.10515	Acinetobacter baumannii SRR3242049	WGS	3860920	Good	0	134	96.5	97		
470.10511	Acinetobacter baumannii SRR3242051	WGS	3939071	Good	0	68	96	96.7		
470.11509	Acinetobacter baumannii strain EF7	WGS	4123377	Good	0	218	95.6	96.5		
470.4541	Acinetobacter baumannii AB09-003	WGS	3888791			31				
470.11741	Acinetobacter baumannii strain WP4-W18-ESBL-11	Complete	3943032	Good	0	1	95.9	96.6		
886888.3	Acinetobacter baumannii 3990	WGS	4015011	Good	0	96	98.6	99.3	100	0.5
903896.3	Acinetobacter baumannii Naval-17	WGS	4009964	Good	0	21	99	99.4	100	0
903899.3	Acinetobacter baumannii IS-123	WGS	4063081	Good	0	20	97.6	99.3	100	3.5
903903.3	Acinetobacter baumannii OIFC180	WGS	3986823	Good	0	141	99	99.4	100	0
903904.3	Acinetobacter baumannii Naval-13	WGS	4107737	Good	0	64	98.5	99.3	100	0
903906.3	Acinetobacter baumannii IS-251	WGS	4007286	Good	0	72	98.6	99.2	100	0
903909.3	Acinetobacter baumannii Naval-83	WGS	4106603	Good	0	103	98.6	99.3	100	0
903920.3	Acinetobacter baumannii Naval-113	WGS	4095626	Good	0	130	98.7	99.3	100	0
903922.3	Acinetobacter baumannii Naval-2	WGS	4126550	Good	0	114	98.4	99.3	100	0
903925.3	Acinetobacter baumannii WC-A-694	WGS	4008103	Good	0	82	98.5	99.3	100	0
903927.3	Acinetobacter baumannii Naval-57	WGS	3953596	Good	0	138	98.4	99.4	100	1.3
470.7384	Acinetobacter baumannii strain FDA-CDC-AR_0284	WGS	4055249	Good		127	97.9	99.3		
470.7386	Acinetobacter baumannii strain FDA-CDC-AR_0286	WGS	4129981	Good		93	98.4	99.4		
470.7390	Acinetobacter baumannii strain FDA-CDC-AR_0290	WGS	4182195	Good		91	98.4	99.4		
470.7391	Acinetobacter baumannii strain FDA-CDC-AR_0291	WGS	4107021	Good		102	98.6	99.4		
470.7392	Acinetobacter baumannii strain FDA-CDC-AR_0292	WGS	3624670	Good		374	98.2	99.3		
470.7393	Acinetobacter baumannii strain FDA-CDC-AR_0293	WGS	3659852	Good		299	98.2	99.3		
470.7395	Acinetobacter baumannii strain FDA-CDC-AR_0295	WGS	4047312	Good		119	98.4	99.4		
470.7402	Acinetobacter baumannii strain FDA-CDC-AR_0302	WGS	3992738	Good		153	98.3	99.3		
470.7406	Acinetobacter baumannii strain FDA-CDC-AR_0306	WGS	4157060	Good		98	98.1	99.3		
470.7409	Acinetobacter baumannii strain FDA-CDC-AR_0309	WGS	3979144	Good		149	98.6	99.3		
470.7412	Acinetobacter baumannii strain FDA-CDC-AR_0312	WGS	3995892	Good		102	98.1	98.9		
470.7380	Acinetobacter baumannii strain FDA-CDC-AR_0280	WGS	3980677	Good		92	98.4	99.4		
1455315.7	Acinetobacter baumannii LAC-4	Plasmid	8006		1	1				
903892.5	Acinetobacter baumannii OIFC109	Plasmid	122469		1	1				
903889.5	Acinetobacter baumannii OIFC137	Plasmid	122461		1	1				
903893.9	Acinetobacter baumannii OIFC143	Plasmid	6241		1	1				
903898.5	Acinetobacter baumannii Naval-81	Plasmid	26089		1	1				
903898.7	Acinetobacter baumannii Naval-81	Plasmid	12634		1	1				
903893.7	Acinetobacter baumannii OIFC143	Plasmid	2277		1	1				
470.4368	Acinetobacter baumannii strain AB5075-UW	Plasmid	1967		1	1				
470.4386	Acinetobacter baumannii strain AB34299	Plasmid	84967		1	1				
470.4460	Acinetobacter baumannii strain D72	Plasmid	70102		1	1				
470.4458	Acinetobacter baumannii strain A85	Plasmid	86334		1	1				
903895.4	Acinetobacter baumannii Canada BC-5	Plasmid	8731		1	1				
1400867.12	Acinetobacter baumannii ZW85-1	Plasmid	48368		1	1				
470.4445	Acinetobacter baumannii strain CS01	Plasmid	63720		1	1				
470.4442	Acinetobacter baumannii strain CU2	Plasmid	10270		1	1				
470.4441	Acinetobacter baumannii	Plasmid	10679		1	1				
470.4439	Acinetobacter baumannii strain transconjugant 1	Plasmid	29823		1	1				
509173.28	Acinetobacter baumannii AYE	Plasmid	2726			1				
509173.27	Acinetobacter baumannii AYE	Plasmid	9661			1				
1096997.13	Acinetobacter baumannii BJAB0868	Plasmid	20139		1	1				
1096997.12	Acinetobacter baumannii BJAB0868	Plasmid	70167		1	1				
1096995.11	Acinetobacter baumannii BJAB07104	Plasmid	70170		1	1				
980514.12	Acinetobacter baumannii TCDC-AB0715	Plasmid	70894		1	1				
400667.80	Acinetobacter baumannii ATCC 17978	Plasmid	11302		1	1				
470.4353	Acinetobacter baumannii strain 19606	Plasmid	9540		1	1				
886889.6	Acinetobacter baumannii 3909	Plasmid	26411		1	1				
886888.8	Acinetobacter baumannii 3990	Plasmid	63320		1	1				
886888.9	Acinetobacter baumannii 3990	Plasmid	21846		1	1				
470.4432	Acinetobacter baumannii strain A85	Plasmid	4484		1	1				
470.4429	Acinetobacter baumannii strain B8300	Plasmid	25150		1	1				
470.4411	Acinetobacter baumannii strain A1296	Plasmid	11586		1	1				
470.4404	Acinetobacter baumannii strain KAB05	Plasmid	70884		1	1				
470.4399	Acinetobacter baumannii strain KAB01	Plasmid	70875		1	1				
470.4354	Acinetobacter baumannii strain MEX11594	Plasmid	4437		1	1				
903899.7	Acinetobacter baumannii IS-123	Plasmid	67025		1	1				
903899.5	Acinetobacter baumannii IS-123	Plasmid	11600		1	1				
470.4453	Acinetobacter baumannii strain K60	Plasmid	10879		1	1				
470.4408	Acinetobacter baumannii strain AF-401	Plasmid	17583		1	1				
470.4409	Acinetobacter baumannii strain AF-673	Plasmid	110964		1	1				
470.4395	Acinetobacter baumannii strain CMC-CR-MDR-Ab4	Plasmid	74090		1	1				
470.4393	Acinetobacter baumannii strain ORAB01	Plasmid	15198		1	1				
470.4463	Acinetobacter baumannii strain BAL062	Plasmid	8015		1	1				
470.5279	Acinetobacter baumannii strain CA-17	Complete	3719282	Good		1	98.7	99.3	100	0
470.5282	Acinetobacter baumannii strain A1-360	WGS	3902768	Good		144	98.1	99	100	0
470.5337	Acinetobacter baumannii strain s271	WGS	4002439	Good		46	98.1	99.3	100	1.8
470.5338	Acinetobacter baumannii strain s272	WGS	4004807	Good		50	98.3	99.4	100	0.5
470.5340	Acinetobacter baumannii strain s269	WGS	3998889	Good		48	98.4	99.3	100	1
470.5341	Acinetobacter baumannii strain s267	WGS	3817305	Good		54	98.6	99.3	100	0.5
470.5342	Acinetobacter baumannii strain s266	WGS	3831493	Good		69	98.2	99.3	100	0.5
470.5343	Acinetobacter baumannii strain s268	WGS	3845034	Good		52	98.6	99.3	100	0
470.5345	Acinetobacter baumannii strain s264	WGS	3851768	Good		49	98.3	99.3	100	0.5
470.5346	Acinetobacter baumannii strain s263	WGS	3847030	Good		53	98.2	99.3	100	1.5
470.5348	Acinetobacter baumannii strain s261	WGS	3852631	Good		51	98.2	99.3	100	1.5
470.5353	Acinetobacter baumannii strain s256	WGS	3715324	Good		85	97.9	99	100	1
470.5356	Acinetobacter baumannii strain s253	WGS	3851471	Good		56	98.2	99.3	100	1
470.5358	Acinetobacter baumannii strain s251	WGS	3907934	Good		45	98.4	99.2	100	0
470.5359	Acinetobacter baumannii strain s250	WGS	3907779	Good		54	98.4	99.3	100	0
470.5360	Acinetobacter baumannii strain s249	WGS	3882727	Good		46	98.4	99.3	100	0
470.5362	Acinetobacter baumannii strain s246	WGS	3911156	Good		46	98.5	99.3	100	0.5
470.5365	Acinetobacter baumannii strain s244	WGS	3911782	Good		54	98.2	99.2	100	1
470.5367	Acinetobacter baumannii strain s242	WGS	3868196	Good		50	97.4	98.1	96.3	0
470.5368	Acinetobacter baumannii strain s241	WGS	3905263	Good		53	98.4	99.3	100	0
470.5371	Acinetobacter baumannii strain s238	WGS	3939428	Good		48	97.9	99.3	100	1
470.5376	Acinetobacter baumannii strain s233	WGS	3933831	Good		53	98.4	99.3	100	1.5
470.5378	Acinetobacter baumannii strain s231	WGS	3854332	Good		48	98.4	99.3	100	1.5
470.5380	Acinetobacter baumannii strain s229	WGS	3942298	Good		51	98.4	99.3	100	0.5
470.5382	Acinetobacter baumannii strain s226	WGS	3852105	Good		53	98.6	99.3	100	0
470.5384	Acinetobacter baumannii strain s225	WGS	3852924	Good		45	98.5	99.3	100	2
470.5385	Acinetobacter baumannii strain s224	WGS	3850813	Good		58	98.5	99.3	100	0.5
470.5391	Acinetobacter baumannii strain s217	WGS	4070742	Good		44	98.1	99.4	100	0.5
470.5394	Acinetobacter baumannii strain s215	WGS	4055494	Good		33	98.2	99.4	100	0
470.5289	Acinetobacter baumannii strain MH2	WGS	3977090	Good		85	97.4	99.4	100	5.9
470.6357	Acinetobacter baumannii strain AB3	WGS	4120352	Good		243	98.4	99.3		
470.5314	Acinetobacter baumannii strain ACM-37	WGS	3981614	Good		123	98.4	99.3	100	0
470.5315	Acinetobacter baumannii strain ACM-38	WGS	3931418	Good		91	98.4	99.1	100	0
470.5316	Acinetobacter baumannii strain ACM-39	WGS	4479075	Good		315	95.9	99.3	100	6.4
470.5317	Acinetobacter baumannii strain ACM-40	WGS	4119181	Good		160	98.4	99.3	100	1
470.6248	Acinetobacter baumannii strain WPB103	Complete	3240866	Good		1	97.4	98.4		
470.5319	Acinetobacter baumannii strain ISAB51	WGS	4069057	Good		77	98.4	99.4	100	0
470.5320	Acinetobacter baumannii strain KMDRAB15	WGS	4112519	Good		178	97.2	99.1	100	1.8
470.5322	Acinetobacter baumannii strain KSPU8	WGS	3842629	Good		198	95.9	98.2	100	3.8
470.5323	Acinetobacter baumannii strain KMDRAB19	WGS	5256369	Good		847	90.7	99.6	100	24.8
470.5325	Acinetobacter baumannii strain MDRAB55	WGS	4027028	Good		120	98.6	99.4	100	0
470.5326	Acinetobacter baumannii strain MDRAB41	WGS	4098340	Good		147	98.7	99.4	100	0
470.5330	Acinetobacter baumannii strain MDRAB19	WGS	4069639	Good		279	96.5	99	100	5.7
470.3343	Acinetobacter baumannii strain ABUH337	WGS	4167700	Good		86	98.4	99.4	100	0
470.3344	Acinetobacter baumannii strain ABUH343	WGS	3953913	Good		86	98.6	99.4	100	0
470.3346	Acinetobacter baumannii strain TDAB1	WGS	3955365	Good		64	98.6	99.3	100	0.5
470.3532	Acinetobacter baumannii strain AE27M	WGS	4110014	Good		205	97.7	98.9	100	0.5
575584.3	Acinetobacter baumannii ATCC 19606 = CIP 70.34	WGS	3971516	Good	0	22	98.3	99.3	100	1
1340174.3	Acinetobacter baumannii MRY09-0642	WGS	3690247	Good	0	147	97.2	98.7	97.9	3.6
1340176.3	Acinetobacter baumannii MRY12-0277	WGS	3818424	Good	0	105	97.4	99.3	99.5	4
470.8413	Acinetobacter baumannii strain EC strain LEV1449/17Ec	Complete	3956226	Good	3	4	98.2	99.1		
400667.93	Acinetobacter baumannii ATCC 17978	Complete	4016303	Good	2	3	98.6	99.3		
470.8433	Acinetobacter baumannii strain LWSS- 03-02-11A	WGS	3988296	Good		102	98.5	99.2		
470.9250	Acinetobacter baumannii strain K09-14	Complete	3980230	Good	1	2	98.6	99.3		
470.9263	Acinetobacter baumannii strain aba130618	WGS	4002842	Good		132	97.8	99.3		
470.9256	Acinetobacter baumannii strain aba_m_10639	WGS	3857318	Good		84	94.8	99		
470.9252	Acinetobacter baumannii strain aba_43acb	WGS	3986732	Good		124	97.7	99.3		
470.9253	Acinetobacter baumannii strain aba_44acb	WGS	3978013	Good		216	89.9	99.3		
470.4895	Acinetobacter baumannii strain SGH0825	WGS	4008413	Good		56	98.8	99.4	100	0
470.4897	Acinetobacter baumannii strain SGH1010	WGS	3830480	Good		55	98.8	99.3	100	0
470.9011	Acinetobacter baumannii strain XH334	WGS	3924913	Good		92	98.8	99.3		
470.8358	Acinetobacter baumannii strain C3T1-2	WGS	3955146	Good		19	98.6	99.3		
470.8360	Acinetobacter baumannii strain C1T1-3	WGS	4125883	Good		42	98.2	99.4		
470.8363	Acinetobacter baumannii strain IHIT38008	WGS	4100193	Good		50	97.9	99.1		
470.8373	Acinetobacter baumannii strain A158	WGS	3717263	Good		370	95.9	98.4		
470.8386	Acinetobacter baumannii strain AB046	Complete	3954288	Good		1	98.6	99.3		
470.8384	Acinetobacter baumannii strain 410_17	WGS	3984489	Good		122	97.9	99.3		
470.8412	Acinetobacter baumannii strain MDR-CQE	WGS	4002867	Good		137	98.7	99.4		
470.8417	Acinetobacter baumannii strain NUBRI-A	WGS	3743802	Good		19	98.7	99.2		
470.8411	Acinetobacter baumannii strain MDR-CQD	WGS	3921980	Good		96	98.5	99.3		
470.8422	Acinetobacter baumannii strain B-8559(3239) strain B-8559(3239) strain SCPM-O-B-8559(3239)	WGS	4174266	Good		94	97.9	99.2		
470.8423	Acinetobacter baumannii strain B-8557(136) strain B-8557(136) strain SCPM-O-B-8557(136)	WGS	3838422	Good		32	98.9	99.3		
470.8428	Acinetobacter baumannii strain VB35435	Complete	4057956	Good	1	2	96.2	99		
470.8437	Acinetobacter baumannii strain Ab23	WGS	3976680	Good		85	98.7	99.3		
470.8438	Acinetobacter baumannii strain Ab24	WGS	3872992	Good		64	99	99.4		
470.8488	Acinetobacter baumannii strain Ab81	WGS	3908467	Good		64	98.7	99.3		
470.8489	Acinetobacter baumannii strain Ab82	WGS	3906565	Good		71	98.7	99.3		
470.8500	Acinetobacter baumannii strain AB145	WGS	3897409	Good		73	98.7	99.3		
470.8501	Acinetobacter baumannii strain AB142	WGS	3897747	Good		63	98.7	99.3		
470.8492	Acinetobacter baumannii strain Ab68	WGS	3814861	Good		45	98.7	99.3		
470.8505	Acinetobacter baumannii strain AB135	WGS	3916595	Good		73	98.7	99.3		
470.8506	Acinetobacter baumannii strain AB120	WGS	3977296	Good		57	98.7	99.3		
470.8510	Acinetobacter baumannii strain AB119	WGS	3910754	Good		58	98.8	99.3		
470.8458	Acinetobacter baumannii strain Ab192	WGS	3976030	Good		144	98.7	99.3		
470.8460	Acinetobacter baumannii strain Ab2	WGS	3992127	Good		174	98.7	99.4		
470.8452	Acinetobacter baumannii strain Ab45	WGS	3906887	Good		57	98.8	99.3		
470.8453	Acinetobacter baumannii strain Ab49	WGS	3941109	Good		62	98.7	99.3		
470.8454	Acinetobacter baumannii strain Ab189	WGS	3963414	Good		126	98.7	99.3		
470.8469	Acinetobacter baumannii strain Ab15	WGS	3871931	Good		60	98.7	99.3		
470.8473	Acinetobacter baumannii strain Ab22	WGS	3905252	Good		92	98.9	99.4		
470.8406	Acinetobacter baumannii strain MDR-CQA	WGS	3987320	Good		115	98.7	99.2		
470.8474	Acinetobacter baumannii strain Ab21	WGS	3970074	Good		77	98.7	99.3		
470.8482	Acinetobacter baumannii strain Ab91	WGS	3967324	Good		81	98.7	99.3		
470.8485	Acinetobacter baumannii strain Ab88	WGS	3873990	Good		97	98.6	99.3		
470.8478	Acinetobacter baumannii strain M8	WGS	3905619	Good		80	98.6	99.3		
470.8484	Acinetobacter baumannii strain Ab89	WGS	3908406	Good		65	98.7	99.3		
470.8508	Acinetobacter baumannii strain AB133	WGS	3966317	Good		71	98.7	99.3		
470.8517	Acinetobacter baumannii strain AB180	WGS	3918887	Good		87	98.7	99.3		
470.8523	Acinetobacter baumannii strain AB173	WGS	3844851	Good		79	98.8	99.3		
470.8520	Acinetobacter baumannii strain AB182	WGS	3813623	Good		77	98.5	99.3		
470.8436	Acinetobacter baumannii strain PB364	Complete	4136467	Good	2	3	98.6	99.3		
470.8447	Acinetobacter baumannii strain Ab36	WGS	3871676	Good		55	98.7	99.3		
470.8455	Acinetobacter baumannii strain Ab50	WGS	3833438	Good		59	98.7	99.3		
470.8344	Acinetobacter baumannii strain XH662	WGS	4707093	Good		869	90.9	99.4		
470.8347	Acinetobacter baumannii strain AB2	WGS	3864380	Good		289	98.1	99.3		
470.8355	Acinetobacter baumannii strain MDR-UNC	Complete	4058498	Good	2	3	98.5	99.3		
470.8356	Acinetobacter baumannii strain 14A771	WGS	3960536	Good		90	98.4	99.3		
470.8326	Acinetobacter baumannii strain XH740	WGS	3964719	Good		130	98.7	99.3		
470.8376	Acinetobacter baumannii strain WCHAB090197	WGS	4049751	Good		136	98.8	99.3		
470.8372	Acinetobacter baumannii strain H251	WGS	3665579	Good		327	97.7	98.2		
470.8324	Acinetobacter baumannii strain ABBL013	WGS	4383482	Poor		1544	85.6	94.8		
470.8325	Acinetobacter baumannii strain ABBL027	WGS	4495402	Poor		2017	86.8	95.6		
470.8340	Acinetobacter baumannii strain XH554	WGS	4125994	Good		406	98.3	99.3		
470.8335	Acinetobacter baumannii strain XH824	WGS	4764992	Poor		2435	97.8	99.3		
470.8569	Acinetobacter baumannii strain Aci00845	WGS	3939823	Good		479	98.6	99.4		
470.8573	Acinetobacter baumannii strain Aci00855	WGS	3953406	Good		65	98.7	99.3		
470.8563	Acinetobacter baumannii strain Aci00852	WGS	3911110	Good		141	98.8	99.3		
470.8575	Acinetobacter baumannii strain Aci00851	WGS	3921795	Good		68	98.6	99.3		
470.8566	Acinetobacter baumannii strain Aci00841	WGS	4018449	Good		147	98.2	99.3		
470.8567	Acinetobacter baumannii strain Aci00848	WGS	4043940	Good		133	98.4	99.2		
470.8578	Acinetobacter baumannii strain Aci00857	WGS	3993980	Good		113	98.6	99.3		
470.8580	Acinetobacter baumannii strain Aci00834	WGS	3924474	Good		135	98.4	99.2		
470.8545	Acinetobacter baumannii strain Aci00864	WGS	3922928	Good		70	98.6	99.3		
470.8551	Acinetobacter baumannii strain Aci00838	WGS	4011437	Good		98	98.4	99.3		
470.8553	Acinetobacter baumannii strain Aci00871	WGS	3941810	Good		139	98.8	99.3		
470.8556	Acinetobacter baumannii strain Aci00869	WGS	4105828	Good		291	98.4	99.3		
470.8559	Acinetobacter baumannii strain Aci00866	WGS	4040321	Good		98	98.4	99.2		
470.8555	Acinetobacter baumannii strain Aci00854	WGS	4150963	Good		104	98.4	99.4		
470.8586	Acinetobacter baumannii strain SCPM-O-B-8563(4407) strain SCPM-O-B-8563(4407) strain SCPM-O-B-8563(4407)	WGS	3678109	Good		61	98.5	99.2		
470.8592	Acinetobacter baumannii strain SCPM-O-B-8569(6306) strain SCPM-O-B-8569(6306) strain SCPM-O-B-8569(6306)	WGS	3940559	Good		128	98.7	99.3		
470.8533	Acinetobacter baumannii strain AB160	WGS	3936458	Good		89	98.8	99.3		
470.8530	Acinetobacter baumannii strain AB166	WGS	3823537	Good		80	98.7	99.3		
470.8540	Acinetobacter baumannii strain AB187	WGS	3903906	Good		79	98.7	99.3		
470.8548	Acinetobacter baumannii strain Aci00842	WGS	3922402	Good		70	98.7	99.3		
470.8547	Acinetobacter baumannii strain Aci00843	WGS	3995672	Good		72	98.6	99.3		
470.8366	Acinetobacter baumannii strain A229	WGS	3806034	Good		241	98.3	98.9		
470.3536	Acinetobacter baumannii strain AC15M	WGS	4027193	Good		84	98.1	99.2	100	0
470.4352	Acinetobacter baumannii strain IOMTU 433 strain IOMTU433	Plasmid	189354			1				
470.4461	Acinetobacter baumannii strain CIP70.10	Plasmid	7742		1	1				
470.4808	Acinetobacter baumannii strain ACB5	WGS	3898073	Good		118	97.9	99.3	99.5	4
470.5099	Acinetobacter baumannii strain Ab142	WGS	3913249	Good		67	98.7	99.4	100	0
470.5111	Acinetobacter baumannii strain Ab160	WGS	4012079	Good		98	98.4	99.4	100	0.5
470.5119	Acinetobacter baumannii strain Ab154	WGS	3996806	Good		91	98.4	99.4	100	0
470.5146	Acinetobacter baumannii strain Ab180	WGS	3974893	Good		90	98.5	99.4	100	0
470.5154	Acinetobacter baumannii strain Ab194	WGS	3813143	Good		73	99	99.4	100	0
470.5179	Acinetobacter baumannii strain Ab233	WGS	3797080	Good		80	99	99.4	100	0
470.5181	Acinetobacter baumannii strain Ab234	WGS	3798266	Good		80	98.9	99.4	100	0
470.5189	Acinetobacter baumannii strain Ab239	WGS	4027747	Good		91	98.4	99.3	100	0.5
470.5464	Acinetobacter baumannii strain 4300STDY7045684	WGS	3922396	Good		48	98.7	99.3	100	0
470.5470	Acinetobacter baumannii strain 4300STDY7045683	WGS	3927692	Good		61	98.7	99.3	100	0
470.5473	Acinetobacter baumannii strain 4300STDY7045688	WGS	3926861	Good		58	98.8	99.3	100	0
470.5474	Acinetobacter baumannii strain 4300STDY7045694	WGS	3990539	Good		51	98.7	99.3	100	0
470.5478	Acinetobacter baumannii strain 4300STDY7045687	WGS	3920686	Good		51	98.7	99.3	100	0
470.5484	Acinetobacter baumannii strain 4300STDY7045695	WGS	3783788	Good		42	98.4	98.9	100	0
470.5486	Acinetobacter baumannii strain 4300STDY7045701	WGS	3918296	Good		44	98.8	99.3	100	0
470.5488	Acinetobacter baumannii strain 4300STDY7045703	WGS	3985291	Good		65	98.7	99.3	100	0
470.5491	Acinetobacter baumannii strain 4300STDY7045714	WGS	4232887	Good		148	98.3	99.3	100	0
470.5492	Acinetobacter baumannii strain 4300STDY7045718	WGS	3955137	Good		50	98.7	99.3	100	0
470.5493	Acinetobacter baumannii strain 4300STDY7045713	WGS	3924344	Good		57	98.7	99.3	100	0
470.5494	Acinetobacter baumannii strain 4300STDY7045698	WGS	3969034	Good		53	98.7	99.3	100	0
470.5495	Acinetobacter baumannii strain 4300STDY7045710	WGS	3907758	Good		51	98.8	99.3	100	0
470.5497	Acinetobacter baumannii strain 4300STDY7045706	WGS	3866994	Good		49	98.5	99.1	100	1
470.5498	Acinetobacter baumannii strain 4300STDY7045712	WGS	4124692	Good		86	98.3	99.3	100	1
470.5500	Acinetobacter baumannii strain 4300STDY7045711	WGS	3956933	Good		47	98.7	99.3	100	0
470.5506	Acinetobacter baumannii strain 4300STDY7045723	WGS	3676392	Good		111	98.4	99	98.4	1.1
470.5507	Acinetobacter baumannii strain 4300STDY7045720	WGS	3952209	Good		47	98.7	99.3	100	0
470.5508	Acinetobacter baumannii strain 4300STDY7045724	WGS	3776056	Good		16	98.4	99.2	100	0
470.5509	Acinetobacter baumannii strain 4300STDY7045721	WGS	3997464	Good		60	98.5	99.3	100	0
470.5516	Acinetobacter baumannii strain 4300STDY7045726	WGS	3863391	Good		48	98.7	99.3	100	0
470.5520	Acinetobacter baumannii strain 4300STDY7045740	WGS	3983285	Good		66	98.7	99.3	100	0
470.5522	Acinetobacter baumannii strain 4300STDY7045732	WGS	3912326	Good		62	98.8	99.3	100	0
470.5523	Acinetobacter baumannii strain 4300STDY7045730	WGS	3774582	Good		16	98.8	99.3	100	0
470.5527	Acinetobacter baumannii strain 4300STDY7045743	WGS	3593216	Good		129	97.7	98.2	96.9	0.5
470.5535	Acinetobacter baumannii strain 4300STDY7045744	WGS	3781348	Good		30	98.7	99.3	100	0.5
470.5536	Acinetobacter baumannii strain 4300STDY7045748	WGS	3919090	Good		41	98.8	99.3	100	0
470.5539	Acinetobacter baumannii strain 4300STDY7045771	WGS	3886554	Good		35	98.7	99.3	100	0.3
470.5540	Acinetobacter baumannii strain 4300STDY7045764	WGS	3955907	Good		85	98.4	99.3	100	0.5
470.5545	Acinetobacter baumannii strain 4300STDY7045770	WGS	3727523	Good		118	98.5	99.2	99.5	3.5
470.5547	Acinetobacter baumannii strain 4300STDY7045765	WGS	4047050	Good		295	95.8	98.9	100	7.3
470.5550	Acinetobacter baumannii strain 4300STDY7045767	WGS	3952926	Good		72	98.7	99.3	100	0
