genome.genome_id	genome.genome_name	genome.genome_status	genome.genome_length	genome.genome_quality	genome.plasmids	genome.contigs	genome.fine_consistency	genome.coarse_consistency	genome.checkm_completeness	genome.checkm_contamination
1280.25800	Staphylococcus aureus strain 5320	WGS	2788798	Good	0	79	98.7	98.7		
1280.25805	Staphylococcus aureus strain 5420	WGS	2800202	Good	0	141	98.7	98.7		
1280.25803	Staphylococcus aureus strain 5350	WGS	2740615	Good	0	88	98.4	98.7		
1280.25799	Staphylococcus aureus strain 5351	WGS	2782326	Good	0	119	98.6	98.7		
1280.25770	Staphylococcus aureus strain 5317	WGS	2743050	Good	0	275	97.6	98.7		
1280.25771	Staphylococcus aureus strain 5230	WGS	2725042	Good	0	76	98.6	98.7		
1280.24756	Staphylococcus aureus strain 12483_8_17	WGS	2776746	Good	0	39	98.7	98.7		
1280.24758	Staphylococcus aureus strain 12625_1_20	WGS	2872405	Good	0	67	98.6	98.7		
1280.24762	Staphylococcus aureus strain 12483_8_73	WGS	2773500	Good	0	43	98.7	98.7		
1280.24764	Staphylococcus aureus strain 12483_8_61	WGS	2787141	Good	0	43	98.7	98.7		
1280.24773	Staphylococcus aureus strain 12625_1_13	WGS	2730734	Good	0	42	98.7	98.7		
1280.24774	Staphylococcus aureus strain 12483_8_68	WGS	2790335	Good	0	51	98.7	98.7		
1280.24767	Staphylococcus aureus strain 12483_8_47	WGS	2931110	Good	0	77	98.4	98.7		
1280.24770	Staphylococcus aureus strain 12483_8_30	WGS	2812098	Good	0	46	98.7	98.7		
1280.24776	Staphylococcus aureus strain 12625_1_26	WGS	2925282	Good	0	74	98.3	98.7		
1280.24783	Staphylococcus aureus strain 12625_1_19	WGS	2808809	Good	0	42	98.7	98.7		
1280.24784	Staphylococcus aureus strain 12483_8_49	WGS	2824249	Good	0	56	98.7	98.7		
1280.24789	Staphylococcus aureus strain 12483_8_75	WGS	2810836	Good	0	46	98.7	98.7		
1280.24791	Staphylococcus aureus strain 12483_8_25	WGS	2798022	Good	0	46	98.7	98.7		
1280.24795	Staphylococcus aureus strain 12673_8_87	WGS	2899677	Good	0	59	98.6	98.7		
1280.24794	Staphylococcus aureus strain 12483_8_65	WGS	2782462	Good	0	62	98.7	98.7		
1280.24798	Staphylococcus aureus strain 12483_8_76	WGS	2813898	Good	0	52	98.7	98.7		
1280.24800	Staphylococcus aureus strain 12483_8_93	WGS	2900238	Good	0	59	98.6	98.7		
1280.24801	Staphylococcus aureus strain 12483_8_2	WGS	2743888	Good	0	39	98.7	98.7		
1280.24803	Staphylococcus aureus strain 12673_8_88	WGS	2776016	Good	0	44	98.6	98.7		
1280.24805	Staphylococcus aureus strain 12483_8_28	WGS	2840902	Good	0	41	98.7	98.7		
1280.24813	Staphylococcus aureus strain 12483_8_56	WGS	2848786	Good	0	55	98.7	98.7		
1280.24824	Staphylococcus aureus strain 12483_8_62	WGS	2787674	Good	0	42	98.7	98.7		
1280.24829	Staphylococcus aureus strain 12625_1_4	WGS	2743916	Good	0	32	98.7	98.7		
1280.24831	Staphylococcus aureus strain 12483_8_80	WGS	2774769	Good	0	34	98.7	98.7		
1280.24830	Staphylococcus aureus strain 12483_8_66	WGS	2770255	Good	0	40	98.5	98.7		
1280.24834	Staphylococcus aureus strain 12625_1_1	WGS	2814231	Good	0	49	98.7	98.7		
1280.24836	Staphylococcus aureus strain 12483_8_86	WGS	2924080	Good	0	92	98.4	98.7		
1280.24840	Staphylococcus aureus strain 12483_8_79	WGS	2731341	Good	0	51	98.7	98.7		
1280.24837	Staphylococcus aureus strain 12483_8_9	WGS	2825263	Good	0	46	98.7	98.7		
1280.24839	Staphylococcus aureus strain 12483_8_14	WGS	2766783	Good	0	57	98.6	98.7		
1280.24843	Staphylococcus aureus strain 12483_8_29	WGS	2889222	Good	0	72	98.5	98.7		
1280.24844	Staphylococcus aureus strain 12483_8_57	WGS	2770985	Good	0	40	98.7	98.7		
1280.24847	Staphylococcus aureus strain 12483_8_36	WGS	2711272	Good	0	41	98.7	98.7		
1280.24856	Staphylococcus aureus strain 12483_8_26	WGS	2756213	Good	0	44	98.7	98.7		
1280.24860	Staphylococcus aureus strain 12625_1_33	WGS	2835332	Good	0	62	98.7	98.7		
1280.24861	Staphylococcus aureus strain 12625_1_34	WGS	2837301	Good	0	37	98.7	98.7		
1280.24862	Staphylococcus aureus strain 12625_1_35	WGS	2768933	Good	0	59	98.6	98.7		
1280.24864	Staphylococcus aureus strain 12625_1_38	WGS	2781898	Good	0	41	98.4	98.7		
1280.24866	Staphylococcus aureus strain 12625_1_45	WGS	2799824	Good	0	46	98.7	98.7		
1280.24872	Staphylococcus aureus strain 12625_1_49	WGS	2790730	Good	0	78	98.6	98.7		
1280.24878	Staphylococcus aureus strain 12625_1_52	WGS	2847210	Good	0	64	98.7	98.7		
1280.24885	Staphylococcus aureus strain 12625_1_63	WGS	2821949	Good	0	52	98.7	98.7		
1280.24884	Staphylococcus aureus strain 12625_1_64	WGS	2786154	Good	0	47	98.7	98.7		
1280.24886	Staphylococcus aureus strain 12625_1_65	WGS	2755695	Good	0	32	98.7	98.7		
1280.24888	Staphylococcus aureus strain 12625_1_66	WGS	2809805	Good	0	44	98.5	98.7		
1280.24890	Staphylococcus aureus strain 12625_1_67	WGS	2913379	Good	0	73	98.5	98.7		
1280.24889	Staphylococcus aureus strain 12625_1_69	WGS	2862783	Good	0	75	98.6	98.7		
1280.24892	Staphylococcus aureus strain 12625_1_70	WGS	2779892	Good	0	36	98.7	98.7		
1280.24897	Staphylococcus aureus strain 12625_1_74	WGS	2805459	Good	0	40	98.7	98.7		
1280.24903	Staphylococcus aureus strain 12625_1_82	WGS	2914949	Good	0	64	98.4	98.7		
1280.24905	Staphylococcus aureus strain 12625_1_84	WGS	2792504	Good	0	43	98.7	98.7		
1280.24915	Staphylococcus aureus strain 12593_1_1	WGS	2787971	Good	0	26	98.6	98.7		
1280.24916	Staphylococcus aureus strain 12593_1_2	WGS	2786728	Good	0	39	98.7	98.7		
1280.24924	Staphylococcus aureus strain 12593_1_11	WGS	2756746	Good	0	43	98.7	98.7		
1280.24934	Staphylococcus aureus strain 12593_1_24	WGS	2785368	Good	0	43	98.7	98.7		
1280.24939	Staphylococcus aureus strain 12593_1_26	WGS	2856552	Good	0	49	98.7	98.7		
1280.24942	Staphylococcus aureus strain 12589_1_8	WGS	2816605	Good	0	47	98.5	98.7		
1280.24945	Staphylococcus aureus strain 12593_1_68	WGS	2728749	Good	0	39	98.6	98.7		
1280.24944	Staphylococcus aureus strain 12593_1_69	WGS	2779281	Good	0	47	98.7	98.7		
1280.24948	Staphylococcus aureus strain 12589_1_11	WGS	2808774	Good	0	29	98.7	98.7		
1280.24954	Staphylococcus aureus strain 12589_1_17	WGS	2794620	Good	0	49	98.7	98.7		
1280.24959	Staphylococcus aureus strain 12593_1_35	WGS	2838361	Good	0	47	98.7	98.7		
1280.24963	Staphylococcus aureus strain 12589_1_22	WGS	2813652	Good	0	48	98.7	98.7		
1280.24964	Staphylococcus aureus strain 12589_1_50	WGS	2845902	Good	0	81	98.7	98.7		
1280.24965	Staphylococcus aureus strain 12593_1_38	WGS	2788654	Good	0	40	98.6	98.7		
1280.24973	Staphylococcus aureus strain 12589_1_51	WGS	2806519	Good	0	50	98.7	98.7		
1280.24975	Staphylococcus aureus strain 12755_8_70	WGS	2790167	Good	0	54	98.7	98.7		
1280.24977	Staphylococcus aureus strain 12593_1_41	WGS	2755556	Good	0	49	98.7	98.7		
1280.24979	Staphylococcus aureus strain 12589_1_28	WGS	2721400	Good	0	37	98.6	98.7		
1280.24983	Staphylococcus aureus strain 12593_1_46	WGS	2883908	Good	0	75	98.5	98.7		
1280.24982	Staphylococcus aureus strain 12589_1_63	WGS	2729063	Good	0	43	98.7	98.7		
1280.24990	Staphylococcus aureus strain 12593_1_83	WGS	2733877	Good	0	31	98.5	98.7		
1280.24991	Staphylococcus aureus strain 12589_1_35	WGS	2830429	Good	0	47	98.7	98.7		
1280.24992	Staphylococcus aureus strain 12593_1_47	WGS	2784816	Good	0	71	98.6	98.7		
1280.24994	Staphylococcus aureus strain 12593_1_48	WGS	2769833	Good	0	42	98.7	98.7		
1280.24995	Staphylococcus aureus strain 12593_1_49	WGS	2791360	Good	0	70	98.7	98.7		
1280.24997	Staphylococcus aureus strain 12593_1_51	WGS	2777553	Good	0	35	98.5	98.7		
1280.24998	Staphylococcus aureus strain 12593_1_53	WGS	2799648	Good	0	25	98.6	98.7		
1280.25002	Staphylococcus aureus strain 12589_1_55	WGS	2817556	Good	0	48	98.7	98.7		
1280.25008	Staphylococcus aureus strain 12589_1_53	WGS	2778325	Good	0	31	98.4	98.7		
1280.25009	Staphylococcus aureus strain 12589_1_37	WGS	2822275	Good	0	52	98.7	98.7		
1280.25011	Staphylococcus aureus strain 12589_1_39	WGS	2811862	Good	0	48	98.7	98.7		
1280.25015	Staphylococcus aureus strain 12593_1_95	WGS	2860138	Good	0	57	98.7	98.7		
1280.25016	Staphylococcus aureus strain 12589_1_1	WGS	2764967	Good	0	41	98.5	98.7		
1280.25017	Staphylococcus aureus strain 12589_1_42	WGS	2734762	Good	0	34	98.6	98.7		
1280.25021	Staphylococcus aureus strain 12589_1_3	WGS	2759942	Good	0	31	98.7	98.7		
1280.25022	Staphylococcus aureus strain 12593_1_57	WGS	2747912	Good	0	33	98.6	98.7		
1280.25023	Staphylococcus aureus strain 12589_1_45	WGS	2825162	Good	0	49	98.7	98.7		
1280.25025	Staphylococcus aureus strain 12589_1_48	WGS	2923839	Good	0	95	98.5	98.7		
1280.25032	Staphylococcus aureus strain 12589_1_58	WGS	2835976	Good	0	42	98.7	98.7		
1280.25037	Staphylococcus aureus strain 12589_1_60	WGS	2729984	Good	0	27	98.7	98.7		
1280.25038	Staphylococcus aureus strain 12589_1_65	WGS	2826795	Good	0	37	98.7	98.7		
1280.25040	Staphylococcus aureus strain 12589_1_66	WGS	2806762	Good	0	29	98.5	98.7		
1280.25044	Staphylococcus aureus strain 12589_1_70	WGS	2873168	Good	0	60	98.5	98.7		
1280.25046	Staphylococcus aureus strain 12589_1_73	WGS	2730051	Good	0	27	98.7	98.7		
1280.25051	Staphylococcus aureus strain 12589_1_78	WGS	2789631	Good	0	45	98.7	98.7		
1280.25053	Staphylococcus aureus strain 12589_1_81	WGS	2783755	Good	0	41	98.7	98.7		
1280.25054	Staphylococcus aureus strain 12589_1_82	WGS	2795545	Good	0	42	98.5	98.7		
1280.25056	Staphylococcus aureus strain 12589_1_84	WGS	2849078	Good	0	48	98.7	98.7		
1280.25060	Staphylococcus aureus strain 12589_1_88	WGS	2741749	Good	0	37	98.6	98.7		
1280.25066	Staphylococcus aureus strain 12593_2_78	WGS	2744187	Good	0	37	98.7	98.7		
1280.25072	Staphylococcus aureus strain 12593_2_7	WGS	2725577	Good	0	34	98.7	98.7		
1280.25074	Staphylococcus aureus strain 12593_2_9	WGS	2767717	Good	0	39	98.7	98.7		
1280.25075	Staphylococcus aureus strain 12593_2_10	WGS	2780873	Good	0	39	98.7	98.7		
1280.25077	Staphylococcus aureus strain 12593_2_13	WGS	2856327	Good	0	53	98.7	98.7		
1280.25082	Staphylococcus aureus strain 12593_2_17	WGS	2804074	Good	0	67	98.4	98.7		
1280.25092	Staphylococcus aureus strain 12593_2_28	WGS	2857978	Good	0	68	98.7	98.7		
1280.25093	Staphylococcus aureus strain 12593_2_74	WGS	2742022	Good	0	41	98.7	98.7		
1280.25095	Staphylococcus aureus strain 12593_2_31	WGS	2794818	Good	0	44	98.7	98.7		
1280.25102	Staphylococcus aureus strain 12593_2_38	WGS	2766846	Good	0	37	98.8	98.8		
1280.25104	Staphylococcus aureus strain 12593_2_46	WGS	2833843	Good	0	64	98.6	98.7		
1280.25109	Staphylococcus aureus strain 12593_2_48	WGS	2822444	Good	0	64	98.5	98.6		
1280.25107	Staphylococcus aureus strain 12593_2_53	WGS	2840317	Good	0	57	98.5	98.7		
1280.25117	Staphylococcus aureus strain 12593_2_55	WGS	2783035	Good	0	35	98.7	98.7		
1280.25113	Staphylococcus aureus strain 12593_2_56	WGS	2841683	Good	0	49	98.4	98.7		
1280.25122	Staphylococcus aureus strain 12593_2_59	WGS	2817245	Good	0	50	98.7	98.7		
1280.25123	Staphylococcus aureus strain 12593_2_60	WGS	2771097	Good	0	51	98.7	98.7		
1280.25124	Staphylococcus aureus strain 12593_2_69	WGS	2758524	Good	0	47	98.6	98.7		
1280.25126	Staphylococcus aureus strain 12593_2_71	WGS	2861197	Good	0	68	98.7	98.7		
1280.25128	Staphylococcus aureus strain 12593_2_65	WGS	2770693	Good	0	39	98.7	98.7		
1280.25132	Staphylococcus aureus strain 12593_2_67	WGS	2770977	Good	0	26	98.7	98.7		
1280.25131	Staphylococcus aureus strain 12593_2_68	WGS	2937391	Good	0	59	98.5	98.7		
1280.25135	Staphylococcus aureus strain 12593_2_95	WGS	2853837	Good	0	31	98.6	98.7		
1280.25140	Staphylococcus aureus strain 12673_8_61	WGS	2775736	Good	0	48	98.7	98.7		
1280.25146	Staphylococcus aureus strain 12673_8_63	WGS	2763266	Good	0	26	98.5	98.7		
1280.25151	Staphylococcus aureus strain 12673_8_56	WGS	2802565	Good	0	77	98.6	98.7		
1280.25155	Staphylococcus aureus strain 12673_8_68	WGS	2874142	Good	0	50	98.5	98.7		
1280.25156	Staphylococcus aureus strain 12673_8_76	WGS	2795971	Good	0	86	98.6	98.7		
1280.25152	Staphylococcus aureus strain 12673_8_51	WGS	2808412	Good	0	23	98.5	98.7		
1280.25167	Staphylococcus aureus strain 12673_8_59	WGS	2705129	Good	0	29	98.6	98.7		
1280.25169	Staphylococcus aureus strain 12593_2_85	WGS	2746821	Good	0	35	98.7	98.7		
1280.25162	Staphylococcus aureus strain 12673_8_50	WGS	2896150	Good	0	71	98.4	98.7		
1280.25170	Staphylococcus aureus strain 12673_8_73	WGS	2772980	Good	0	40	98.7	98.7		
1280.25171	Staphylococcus aureus strain 12673_8_74	WGS	2754120	Good	0	59	98.6	98.7		
1280.25172	Staphylococcus aureus strain 12593_2_87	WGS	2735223	Good	0	39	98.7	98.7		
1280.25173	Staphylococcus aureus strain 12593_2_89	WGS	2867550	Good	0	70	98.5	98.7		
1280.25176	Staphylococcus aureus strain 12593_2_86	WGS	2814157	Good	0	49	98.6	98.7		
1280.25832	Staphylococcus aureus strain CQB5P008P	WGS	2800026	Good	0	41	98.5	98.7		
1280.25831	Staphylococcus aureus strain CQB5P051P	WGS	2809362	Good	0	63	98.5	98.7		
1280.25853	Staphylococcus aureus strain HN-P285	WGS	2802947	Good	0	51	98.5	98.7		
1280.25843	Staphylococcus aureus strain HN-SF30	WGS	2747383	Good	0	57	98.5	98.7		
1280.25849	Staphylococcus aureus strain SD-PW5	WGS	2765955	Good	0	56	98.6	98.7		
1280.25844	Staphylococcus aureus strain HN-P56	WGS	2806051	Good	0	58	98.5	98.7		
1280.25851	Staphylococcus aureus strain HN-SF8	WGS	2837141	Good	0	129	98.5	98.7		
1280.25845	Staphylococcus aureus strain SD-PTB23	WGS	2788116	Good	0	59	98.5	98.7		
1280.25847	Staphylococcus aureus strain BJ-PNB23	WGS	2798087	Good	0	56	98.5	98.7		
1280.25868	Staphylococcus aureus strain QD-CD8	WGS	2735437	Good	0	68	98.5	98.7		
1280.25871	Staphylococcus aureus strain NX-T144	WGS	2780673	Good	0	60	98.4	98.7		
1280.25873	Staphylococcus aureus strain HN-SF20	WGS	2801527	Good	0	50	98.5	98.7		
1280.25866	Staphylococcus aureus strain HN-P290	WGS	2788875	Good	0	52	98.4	98.7		
1280.25867	Staphylococcus aureus strain QD-CD6	WGS	2820109	Good	0	67	98.5	98.7		
1280.25880	Staphylococcus aureus strain QD-EF2	WGS	2732797	Good	0	54	98.6	98.7		
1280.25882	Staphylococcus aureus strain NX-PN16A	WGS	2741050	Good	0	69	98.4	98.7		
1280.25904	Staphylococcus aureus strain SH-AS14	WGS	2754177	Good	0	64	98.5	98.7		
1280.25905	Staphylococcus aureus strain HN-SF19	WGS	2765426	Good	0	59	98.5	98.7		
1280.25888	Staphylococcus aureus strain SH-WF23	WGS	2794403	Good	0	56	98.5	98.7		
1280.25902	Staphylococcus aureus strain SH-WF100	WGS	2761868	Good	0	51	98.5	98.7		
1280.25889	Staphylococcus aureus strain SH-WF78	WGS	2811128	Good	0	84	98.5	98.7		
1280.25890	Staphylococcus aureus strain SH-WF13	WGS	2759407	Good	0	60	98.5	98.7		
1280.25899	Staphylococcus aureus strain SH-WF22	WGS	2854562	Good	0	81	98.5	98.7		
1280.25895	Staphylococcus aureus strain QD-T16	WGS	2815237	Good	0	60	98.5	98.7		
1280.25900	Staphylococcus aureus strain SH-FX32	WGS	2775440	Good	0	53	98.6	98.7		
1280.25901	Staphylococcus aureus strain QD-P3	WGS	2778695	Good	0	63	98.5	98.7		
1280.25912	Staphylococcus aureus strain QD-T9	WGS	2815486	Good	0	61	98.5	98.7		
1280.25908	Staphylococcus aureus strain SH-2M52	WGS	2824351	Good	0	59	98.5	98.7		
1280.25913	Staphylococcus aureus strain QD-T10	WGS	2815102	Good	0	65	98.5	98.7		
1280.25918	Staphylococcus aureus strain HN-P249	WGS	2813786	Good	0	67	98.5	98.7		
1280.25926	Staphylococcus aureus strain SH-2M64	WGS	2794016	Good	0	54	98.5	98.7		
1280.25924	Staphylococcus aureus strain HN-B21	WGS	2794217	Good	0	60	98.5	98.7		
1280.25923	Staphylococcus aureus strain HN-B18	WGS	2819604	Good	0	85	98.5	98.7		
1280.25928	Staphylococcus aureus strain GD-G26	WGS	2867039	Good	0	66	98.5	98.7		
1280.25917	Staphylococcus aureus strain GD-G35	WGS	2806800	Good	0	56	98.5	98.7		
1280.25972	Staphylococcus aureus strain 1151-66	WGS	2854695	Good	0	239	96.7	98.7		
1280.25976	Staphylococcus aureus strain 1445-10	WGS	2677554	Good	0	42	98.4	98.7		
1280.25981	Staphylococcus aureus strain 1462-40	WGS	2829131	Good	0	76	98.4	98.7		
1280.25988	Staphylococcus aureus strain 1474-43	WGS	2825433	Good	0	59	98.5	98.7		
1280.25990	Staphylococcus aureus strain 1505-49	WGS	2701673	Good	0	136	98.4	98.7		
1280.25991	Staphylococcus aureus strain 1511-54	WGS	2779365	Good	0	104	98.7	98.7		
1280.25992	Staphylococcus aureus strain 1512-56	WGS	2780214	Good	0	40	98.5	98.7		
1280.25995	Staphylococcus aureus strain 1521-58	WGS	2775434	Good	0	55	98.6	98.7		
1280.26001	Staphylococcus aureus strain 1523-64	WGS	2789652	Good	0	40	98.4	98.7		
1280.25997	Staphylococcus aureus strain 1547-74	WGS	2660760	Good	0	25	98.7	98.7		
1280.25998	Staphylococcus aureus strain 1560-82	WGS	2776542	Good	0	69	98.7	98.7		
1280.26003	Staphylococcus aureus strain 1565-80	WGS	2740545	Good	0	26	98.6	98.7		
1280.26005	Staphylococcus aureus strain 1570-88	WGS	2832485	Good	0	32	98.7	98.7		
1280.26006	Staphylococcus aureus strain 1572-90	WGS	2814331	Good	0	337	96.2	98.7		
1280.26017	Staphylococcus aureus strain 262B-20	WGS	2858149	Good	0	46	98.7	98.7		
1280.26037	Staphylococcus aureus strain 1202-22	WGS	2716269	Good	0	24	98.5	98.7		
1280.26040	Staphylococcus aureus strain 1247-26	WGS	2835385	Good	0	47	98.6	98.7		
1280.26041	Staphylococcus aureus strain 1249-27	WGS	2699151	Good	0	20	98.5	98.7		
1280.26043	Staphylococcus aureus strain 1258-29	WGS	2772492	Good	0	34	98.7	98.7		
1280.26050	Staphylococcus aureus strain 1313-37	WGS	2756287	Good	0	24	98.6	98.7		
1280.26053	Staphylococcus aureus strain 1333-39	WGS	2798040	Good	0	42	98.6	98.7		
1280.26055	Staphylococcus aureus strain 1344-43	WGS	2768452	Good	0	39	98.7	98.7		
1280.26065	Staphylococcus aureus strain 1419-54	WGS	2869027	Good	0	74	98.6	98.7		
1280.26064	Staphylococcus aureus strain 1450-55	WGS	2735712	Good	0	47	98.7	98.7		
1280.26069	Staphylococcus aureus strain 1493-60	WGS	2853002	Good	0	101	98.2	98.7		
1280.26085	Staphylococcus aureus ERR070040	WGS	2794943	Good	0	86	98.4	98.7		
1280.26088	Staphylococcus aureus ERR124432	WGS	2793807	Good	0	88	98.4	98.7		
1280.26089	Staphylococcus aureus ERR124431	WGS	2795681	Good	0	86	98.6	98.7		
1280.26090	Staphylococcus aureus ERR124433	WGS	2790082	Good	0	82	98.4	98.7		
1280.26091	Staphylococcus aureus ERR124434	WGS	2788312	Good	0	78	98.6	98.7		
1280.26098	Staphylococcus aureus ERR124435	WGS	2790951	Good	0	86	98.6	98.7		
1280.26101	Staphylococcus aureus ERR128708	WGS	2796791	Good	0	74	98.6	98.7		
1280.26099	Staphylococcus aureus ERR128710	WGS	2800766	Good	0	72	98.6	98.7		
1280.26102	Staphylococcus aureus ERR128711	WGS	2798156	Good	0	74	98.6	98.7		
1280.26097	Staphylococcus aureus ERR128712	WGS	2801050	Good	0	73	98.6	98.7		
1280.26106	Staphylococcus aureus ERR131811	WGS	2798945	Good	0	72	98.6	98.7		
1280.26111	Staphylococcus aureus ERR128718	WGS	2796698	Good	0	76	98.4	98.7		
1280.26117	Staphylococcus aureus ERR128719	WGS	2798748	Good	0	72	98.6	98.7		
1280.26118	Staphylococcus aureus ERR128720	WGS	2803316	Good	0	70	98.6	98.7		
1280.25950	Staphylococcus aureus strain 30300330	WGS	2736609	Good	0	21	98.7	98.7		
1280.25952	Staphylococcus aureus strain 41000044	WGS	2727238	Good	0	21	98.2	98.7		
1280.25944	Staphylococcus aureus strain 21608872	WGS	2763019	Good	0	19	98.3	98.7		
1280.25943	Staphylococcus aureus strain 10400326	WGS	2640591	Good	0	22	98.2	98.5		
1280.25963	Staphylococcus aureus strain 30600096	WGS	2723209	Good	0	20	98.3	98.7		
1280.25962	Staphylococcus aureus strain 31100823	WGS	2724902	Good	0	13	98.7	98.7		
1280.25964	Staphylococcus aureus strain 31210331	WGS	2685524	Good	0	20	98.2	98.7		
1280.26119	Staphylococcus aureus strain DMG1700966	WGS	2757512	Good	0	28	98.4	98.7		
1280.26120	Staphylococcus aureus strain DMG1700967	WGS	2788202	Good	0	43	98.5	98.7		
1280.26124	Staphylococcus aureus strain DMG1700962	WGS	2776051	Good	0	25	98.6	98.7		
1280.26125	Staphylococcus aureus strain DMG1700969	WGS	2750030	Good	0	28	98.7	98.7		
1280.26137	Staphylococcus aureus strain DMG1701029	WGS	2759825	Good	0	28	98.7	98.7		
1280.26138	Staphylococcus aureus strain DMG1700955	WGS	2831921	Good	0	41	98.6	98.7		
1280.26140	Staphylococcus aureus strain DMG1700954	WGS	2796346	Good	0	40	98.6	98.7		
1280.26141	Staphylococcus aureus strain DMG1700959	WGS	2814578	Good	0	36	98.5	98.7		
1280.26142	Staphylococcus aureus strain DMG1700958	WGS	2811078	Good	0	45	98.4	98.7		
1280.26146	Staphylococcus aureus strain DMG1700960	WGS	2822430	Good	0	35	98.5	98.7		
1280.26149	Staphylococcus aureus strain DMG1700942	WGS	2794066	Good	0	35	98.7	98.7		
1280.26154	Staphylococcus aureus strain DMG1701033	WGS	2746587	Good	0	24	97.9	98.1		
1280.26156	Staphylococcus aureus strain DMG1700961	WGS	2820006	Good	0	50	98.6	98.7		
1280.26151	Staphylococcus aureus strain DMG1700948	WGS	2782855	Good	0	28	98.7	98.7		
1280.26157	Staphylococcus aureus strain DMG1700950	WGS	2774569	Good	0	30	98.7	98.7		
1280.26160	Staphylococcus aureus strain DMG1701019	WGS	2698224	Good	0	57	98.7	98.7		
1280.26164	Staphylococcus aureus strain DMG1701015	WGS	2777261	Good	0	45	98.6	98.7		
1280.26172	Staphylococcus aureus strain DMG1701021	WGS	2830646	Good	0	50	98.5	98.7		
1280.26174	Staphylococcus aureus strain DMG1700934	WGS	2738993	Good	0	27	98.7	98.7		
1280.26182	Staphylococcus aureus strain DMG1700996	WGS	2755126	Good	0	29	98.6	98.7		
1280.26181	Staphylococcus aureus strain DMG1700999	WGS	2822988	Good	0	67	98.3	98.7		
1280.26190	Staphylococcus aureus strain DMG1700992	WGS	2787205	Good	0	27	98.4	98.7		
1280.26188	Staphylococcus aureus strain DMG1701003	WGS	2774863	Good	0	53	98.7	98.7		
1280.26191	Staphylococcus aureus strain DMG1701008	WGS	2760391	Good	0	47	98.6	98.7		
1280.26192	Staphylococcus aureus strain DMG1701002	WGS	2739825	Good	0	36	98.6	98.7		
1280.26194	Staphylococcus aureus strain DMG1701006	WGS	2778870	Good	0	37	98.7	98.7		
1280.26205	Staphylococcus aureus strain DMG1700984	WGS	2754966	Good	0	33	98.6	98.7		
1280.26210	Staphylococcus aureus strain DMG1700983	WGS	2770774	Good	0	48	98.4	98.7		
1280.26207	Staphylococcus aureus strain DMG1700973	WGS	2738003	Good	0	36	98.7	98.7		
1280.26217	Staphylococcus aureus strain DMG1700978	WGS	2818429	Good	0	33	98.6	98.7		
1280.26219	Staphylococcus aureus strain DMG1700977	WGS	2813776	Good	0	29	98.6	98.7		
1280.26222	Staphylococcus aureus strain DMG1700928	WGS	2780199	Good	0	43	98.6	98.7		
1280.26224	Staphylococcus aureus strain DMG1700926	WGS	2734524	Good	0	37	97.9	97.9		
1280.26007	Staphylococcus aureus strain 1582-96	WGS	2702322	Good	0	25	98.6	98.7		
1280.26021	Staphylococcus aureus strain 51B-25	WGS	2756686	Good	0	38	98.5	98.7		
1280.30706	Staphylococcus aureus strain K104	Complete	2814662	Good	0	1	99.7	99.9		
1280.30704	Staphylococcus aureus strain K246	Complete	2814784	Good	0	1	99.6	99.8		
1280.30707	Staphylococcus aureus strain K099	Complete	2814823	Good	0	1	99.7	99.9		
1280.30708	Staphylococcus aureus strain K094	Complete	2814954	Good	0	1	99.9	99.9		
1280.30711	Staphylococcus aureus strain K150	Complete	2814765	Good	0	1	99.9	100		
1280.30733	Staphylococcus aureus strain R26	Complete	2807085	Good	0	1	99	100		
1280.30734	Staphylococcus aureus strain R24	Complete	2807011	Good	0	1	99.3	100		
1280.30732	Staphylococcus aureus strain R27	Complete	2802192	Good	0	1	99.5	100		
1280.30736	Staphylococcus aureus strain R20	Complete	2786373	Good	0	1	98.1	99.9		
1280.30737	Staphylococcus aureus strain R16	Complete	2881699	Good	0	1	98.7	99.9		
1280.30722	Staphylococcus aureus strain S5	Complete	2769829	Good	0	1	99.1	100		
1280.30721	Staphylococcus aureus strain S4	Complete	2818135	Good	0	1	98.6	99.9		
1280.30728	Staphylococcus aureus strain R39	Complete	2816027	Good	0	1	97.5	99.9		
1280.30729	Staphylococcus aureus strain R34	Complete	2822220	Good	0	1	98.8	100		
1280.30726	Staphylococcus aureus strain R41	Complete	2818610	Good	0	1	97.9	99.9		
1280.30725	Staphylococcus aureus strain S1	Complete	2788360	Good	0	1	98.9	99.8		
1280.30724	Staphylococcus aureus strain S2	Complete	2788374	Good	0	1	98.8	99.9		
1280.30717	Staphylococcus aureus strain K078	Complete	2814850	Good	0	1	99.9	100		
1280.30720	Staphylococcus aureus strain S6	Complete	2745419	Good	0	1	84.6	99.9		
1280.30747	Staphylococcus aureus strain R33	WGS	2863301	Good	0	2	98.4	100		
1280.30751	Staphylococcus aureus strain R29	WGS	2854691	Good	0	3	99.5	99.9		
1280.30759	Staphylococcus aureus strain R12	WGS	2868102	Good	0	3	98.8	99.9		
1280.30765	Staphylococcus aureus strain R5	WGS	2888247	Good	0	2	96.2	99.9		
1280.30770	Staphylococcus aureus strain HH35	WGS	2657118	Good	0	139	99.4	99.5		
1280.30771	Staphylococcus aureus strain HH70	WGS	2617179	Good	0	108	99	99.2		
1280.30773	Staphylococcus aureus strain HH37	WGS	2645701	Good	0	280	98.9	99.7		
